request_id,provider,voice,mode,language,text_id,register,speed,instructions,text,est_chars
grok_884d87f7477fd4a7,grok,leo,neutral,en,h_common_voice_b12dd81cd595,read,,,"The more you read, the better you will be understood.",53
grok_eb792ea4d6fbe1f4,grok,eve,neutral,en,h_peoples_speech_061c6e9856e3,procedural,,,be your balance or hanging on tight or what's the secret well like you're turning to one side and want to turn to the other side and hold on really tight to the rope,165
grok_bda9796d984fec54,grok,ara,neutral,en,h_common_voice_f59607149375,read,,,"Malcolm was born and was brought up in Newport, where he still lives.",69
grok_c790b71ee01a5a2e,grok,rex,neutral,en,h_voxpopuli_51d151b4f52a,formal,,,we managed to retain the chapter on environmental protection and the change in the legal basis from the euratom treaty to the treaty on the functioning of the european union.,174
grok_046b8d9a0ce7aaf9,grok,sal,neutral,en,h_common_voice_130917415b23,read,,,The club is always looking for new players to compete in local leagues.,71
grok_e775b58e4de582cb,grok,leo,neutral,en,h_peoples_speech_0df79a47ceae,procedural,,,so your formularies do change no matter what but we're going to look at this and talk with the city to see what the actual disruption is and you know we can do a couple of different things,188
grok_65ee2dbe27e9af92,grok,eve,whisper,en,h_common_voice_1e3d6cf9c1e0,read,,,"<whisper>The proposal came under criticism of European Federation of Journalists, and Russian government.</whisper>",115
grok_988e8ba59e06d30b,grok,ara,slow,en,h_common_voice_3d1fa2c05646,read,0.8,,"The ticket office, on the 'up' side, is situated in the substantial station building.",85
grok_409a5b06dfc05505,grok,rex,neutral,en,cur_emo_010,emotional,,,Something's wrong. The lights are off and the front door is wide open.,70
grok_a0a6517f017b2a8e,grok,sal,neutral,en,h_common_voice_f2855ea124cc,read,,,Volkswagen vehicles built off different platforms have carried the Polo name plate.,83
grok_36e80159b43116fc,grok,leo,tags_native,en,cur_dis_015,disfluent,,,I mean—okay. Deep breath. Let me try to explain this without losing my mind.,76
grok_cd97594d1b75f4e0,grok,eve,fast,en,cur_que_001,question,1.3,,Did you remember to lock the back door before we left this morning?,67
grok_0ff8af93fd2f7791,grok,ara,neutral,en,h_common_voice_61db5b49cb30,read,,,"Three for a dime, the young peddler cried.",42
grok_d883c7caae538c2a,grok,rex,neutral,en,h_emilia_8357345bdf69,conversational,,,"Gonna just see Peach, maybe get one extra moon, if we're lucky. Ah, good to be back.",84
grok_0b29262894b342bd,grok,sal,neutral,en,h_emilia_028921574644,conversational,,,"He argued that all big spherical moons, including the Moon, should likewise be considered planets",97
grok_d33e68f8d1fc6a56,grok,leo,fast,en,h_emilia_59f4df01aa7f,conversational,1.3,,Is producing an area around it where this flux of relic neutrinos from the cosmos.,82
grok_1ceae44628b913ef,grok,eve,neutral,en,h_emilia_abd6541103d8,conversational,,,It doesn't matter when I put this on. This foundation looks beautiful on my mature skin. It never settles into fine lines and wrinkles.,135
grok_fe9972ebcbf82b49,grok,ara,neutral,en,h_common_voice_f1f090d499a3,read,,,"Phil, will you take a stance on this matter?",44
grok_699e3a3bcf131afa,grok,rex,neutral,en,h_emilia_7f80c7214d75,conversational,,,"Great, exactly. And one of the things I think of is you can preemptively",72
grok_ea4f6401724be58b,grok,sal,whisper,en,h_common_voice_6e504b80ddb0,read,,,<whisper>It includes the unincorporated communities of Jacksville and Moores Corners.</whisper>,95
grok_ecf9e064156f6183,grok,leo,neutral,en,h_peoples_speech_80cd5afd638c,procedural,,,he didn't talk about the things that the state was actually intending to prove and guilty of,92
grok_ade59e5145724854,grok,eve,neutral,en,h_peoples_speech_5694053cd518,procedural,,,correcting your mistakes and finally you've made more good choices than bad choices and you say yeah it's working you know i'm still working on that piece,154
grok_1690774b0d3ab9e5,grok,ara,slow,en,h_common_voice_215de265a0d0,read,0.8,,The rocket propelled fire arrow appeared later.,47
grok_23e93b5795a0cc3e,grok,rex,neutral,en,h_common_voice_15691778d8e5,read,,,His two eldest sons were killed in action in the Second World War.,66
grok_b67b2ff9bf8ee6ff,grok,sal,neutral,en,h_emilia_5a83bb2f72dd,conversational,,,These studies suggest that various individual and situational factors,69
grok_a62faf28274f408d,grok,leo,fast,en,h_emilia_4d8eccd43064,conversational,1.3,,Other specific countries or both in specific countries and also at the international level in terms of debate and lesson sharing.,129
grok_5bb68dee5a537972,grok,eve,neutral,en,h_voxpopuli_9202b3d1812b,formal,,,eu aid worth millions of euros destroyed in full impunity and no adequate labelling of settlement products. the village of khan al ahmar that i and countless friends of the bedouins have visited is about to be destroyed.,220
grok_783689feb25400af,grok,ara,neutral,en,h_voxpopuli_c46b3e71dbe4,formal,,,however when it comes to cooperation among the eu countries in bringing to justice those who committed crimes against humanity there is still a lack of understanding.,166
grok_f809188f98be3dbc,grok,rex,neutral,en,h_emilia_1ff333b67208,conversational,,,"However, Governor Dirk Kempthorne appointed State Senator Jack Riggs of Coeur d'Alene to the post instead",105
grok_f097b6d6a977a1e3,grok,sal,neutral,en,h_voxpopuli_6f8d7302411a,formal,,,the european union has much to gain for india is a great country and i wish the european union well with those links.,117
grok_b3d817f57925a109,grok,leo,neutral,en,h_emilia_f596c5756dbb,conversational,,,So what do you think are the biggest things that people should listen for as they enjoy actual plays?,101
grok_3feceab95ca6a83f,grok,eve,neutral,en,h_peoples_speech_031f6a139a5b,procedural,,,and just for those who might not have stopped by your table today can you give us just a quick description of what your mission is what you guys do in town i mean i think it's pretty you know self explanatory,208
grok_718b2f3c1d1ab239,grok,ara,neutral,en,h_voxpopuli_15fe3455c46a,formal,,,madam president the european union is based on common values. among them is that of respect for all nations and minorities and equal treatment for all eu residents regardless of their origin native language or religion.,219
grok_7faed605d00527dc,grok,rex,neutral,en,h_common_voice_3af5e71fce1d,read,,,"For better physical understanding, let's first recap where the pivot point is.",78
grok_08a56be06560cbc3,grok,sal,neutral,en,cur_emo_005,emotional,,,How dare you stand there and lie to my face after everything we've been through.,80
grok_238447e39a74f142,grok,leo,neutral,en,h_common_voice_f97d14808300,read,,,It is also used to emulate sounds generated by obsolete electronic equipment.,77
grok_05fb802547d5e736,grok,eve,whisper,en,h_common_voice_dd90d71701cb,read,,,<whisper>The doorways had polished marble columns with enriched caps.</whisper>,79
grok_21652046e1cfdb40,grok,ara,neutral,en,h_peoples_speech_dec816672eaa,procedural,,,additionally there are many exciting educational opportunities that exist when seventh and eighth grades are included on a high school campus,141
grok_edf332bf004aa775,grok,rex,neutral,en,h_emilia_758886a7c5f3,conversational,,,"Uhm, we remain in constant contact with people.",47
grok_46d14076ae49c89b,grok,sal,fast,en,h_emilia_459c152426a3,conversational,1.3,,"Lebanon and Hezbollah continue to claim a small area called Sheba Farms as Lebanese territory, but Israel insists that it is captured Syrian territory with the same status as the Golan Heights",192
grok_abc3e22ecc69c908,grok,leo,slow,en,h_common_voice_9e55bdc846e1,read,0.8,,Rosa is placed in solitary confinement at Bellevue Mental Hospital.,67
grok_f7460e66d2352798,grok,eve,neutral,en,h_voxpopuli_fd92600c9c9c,formal,,,the commission has always appreciated the clear stance of parliament on this matter.,84
grok_01272e391b3e7b38,grok,ara,neutral,en,h_emilia_f74d2005e4aa,conversational,,,"We totally can do it. I think the students would love it. Uh, first gen, let's, hey, if you're serious, Katie, uh, first gen week is the week of November 8th. There's something during that week, as we can tell you.",214
grok_a87ef80f5107961f,grok,rex,neutral,en,h_common_voice_8306d7c04fda,read,,,This leads Batman and Gordon to conclude that Dent was Holiday since the beginning.,83
grok_63b127c4204d636c,grok,sal,neutral,en,h_common_voice_988d113c4a9e,read,,,"Thanks to the exhaust turbo charger, we could double the engine torque.",71
grok_3503b344170b8b60,grok,leo,neutral,en,h_emilia_e4743b31da81,conversational,,,Locked by the wall. Trying to kick it again. Back to defenders. Three defenders there. Punches it up. Made feel. Kicked out quickly.,132
grok_b16d5eecedd86526,grok,eve,neutral,en,h_common_voice_07a82220ed82,read,,,His father taught him the basic technique which separates him from others.,74
grok_d8196237e1962c4a,grok,ara,neutral,en,h_emilia_1b7f99e6786d,conversational,,,"You know, I, I just am aware of these markets and when I see like, you know, hundred thousand, hundred thousand.",112
grok_0a092633642d73af,grok,rex,whisper,en,h_common_voice_bb1d05ffbe69,read,,,"<whisper>Female and juvenile plumages are similar, but duller and less streaked.</whisper>",90
grok_70e13bdd617f768e,grok,sal,neutral,en,cur_emo_020,emotional,,,"Look at the little guy! He's wagging his tail! Oh, he likes me!",63
grok_29eefbb05f7aef1e,grok,leo,neutral,en,h_peoples_speech_b3283529b221,procedural,,,so we give them all the instructions they need and meet them there if they want to,82
grok_a57d213329a97047,grok,eve,slow,en,h_common_voice_2ffae25dea92,read,0.8,,There is a left turn for Tollerton and goes through Tollerton Forest.,69
grok_b5e2f4ea496943b8,grok,ara,neutral,en,h_voxpopuli_d6a397353314,formal,,,the transformation of institutions provided for by the dcfta will also create a more stable environment for moldovan businesses for moldovan citizens;,150
grok_fcf177b359579507,grok,rex,neutral,en,h_common_voice_f4aaca62d05d,read,,,"A realisation hits and he exclaims, I see!",42
grok_de35ab5c495c8263,grok,sal,neutral,en,h_peoples_speech_fa0f0df6156a,procedural,,,and can you go through the vineyard in a clean sweep or do you have to come back as fruit ripens no it's a onetime through,122
grok_8fd3103b10d583ca,grok,leo,neutral,en,h_peoples_speech_31c45b9bdc8b,procedural,,,so we didn't have you had they they produced these records basically alongside of their summary judgment motion,111
grok_b37e88388a3470be,grok,eve,neutral,en,h_voxpopuli_6d2876e771c2,formal,,,the floor now to mr tan two minutes mr president since the abolition of the nepalese monarchy and the election of a mais led government in kaman do nepal and china have inevitably grown much closer it's no,205
grok_649fe7f0568aef97,grok,ara,neutral,en,h_voxpopuli_5fda30e36a70,formal,,,your question is fully justified. this is exactly the question i am asking the danish presidency because the danish presidency is leading these talks and it must know for what reasons those countries are objecting.,214
grok_b6b73d97b6c189a0,grok,rex,neutral,en,h_common_voice_c99b1dedb6bc,read,,,President Nicolas Maduro condemned the protest actions.,55
grok_b989ef62662baea4,grok,sal,neutral,en,h_common_voice_6ec357b82ed7,read,,,In the fall the leaves turn many shades of orange and yellow.,61
grok_1d9a7ff55c3f5455,grok,leo,whisper,en,h_common_voice_cc46aea6286d,read,,,<whisper>The album was released in multiple versions.</whisper>,63
grok_d644aa2025da50b0,grok,eve,fast,en,h_emilia_aa25d791bf14,conversational,1.3,,"Durga is an ancient deity of Hinduism, according to archaeological and textual evidence available",97
grok_dc742e89e0795022,grok,ara,neutral,en,h_voxpopuli_8684ca0ae157,formal,,,not because it is not a classical european document but simply because it is not responding to what europeans are requesting today.,131
grok_6554f334492f6e18,grok,rex,neutral,en,h_emilia_fa1711564b2b,conversational,,,The earlier Soyuz 11A511 was the first attempt at creating a standardized R7 core in place of the numerous variations that had been used up to 1966,147
grok_3054660d33668825,grok,sal,slow,en,h_common_voice_4ce9f5bd1988,read,0.8,,Three-phase alternating current is an efficient way of transmitting energy.,75
grok_1562f5d70d42b9ca,grok,leo,neutral,en,h_peoples_speech_47e4509ce881,procedural,,,but those are some things i'd like to see at our next committee agenda and that had this doing here,99
grok_66c1b3c2d99f7185,grok,eve,neutral,en,h_common_voice_1d1c4dd4c9a0,read,,,An uncredited Jim Hutton appears briefly as the principal of a competing school.,80
grok_9bc05d580354afec,grok,ara,neutral,en,h_emilia_69d3ec96c521,conversational,,,"We'll need to have specialized skill sets used to locate the kinds of information that cannot be located with a simple Google search, as I mentioned in the previous section. And we also need",190
grok_67030d84f6b52d12,grok,rex,neutral,en,h_voxpopuli_ef6f17969f01,formal,,,would give you at least a long term measure of fiscal sustainability,68
grok_865f5c5e3a25484b,grok,sal,neutral,en,h_emilia_2bbf437012db,conversational,,,"100, it's a 50-50 job as far as the relationship working. That don't mean we spend the cable bill, but that means we both got to put in an equal amount to make this relationship work.",183
grok_ed2ab6e2ca6400ed,grok,leo,fast,en,h_emilia_abadab950195,conversational,1.3,,"Args increment s, uh, by 1 and then return s.",45
grok_c64b1813402d4fe7,grok,eve,neutral,en,h_common_voice_8f991be347ea,read,,,After Mumbai it also break all records of Bhojpuri box office in Bihar.,71
grok_6527e4a803513cc4,grok,ara,neutral,en,h_peoples_speech_ec3d9a8b377b,procedural,,,i get the feeling when i hear folks talk that the government comes in the idea isn't to fix it it's to fine you,111
grok_c3d5ed9ce2c1eb40,grok,rex,neutral,en,h_common_voice_349aa317d97f,read,,,The lava is usually rhyolitic and rich in silicates.,52
grok_e5288c83e0987efb,grok,sal,whisper,en,h_common_voice_5de8e8d6d142,read,,,<whisper>He has also been chief economist for Caixin Media Group.</whisper>,75
grok_baddfdacf09c00c3,grok,leo,neutral,en,h_voxpopuli_4ab66edd8fdb,formal,,,we are convinced that it's very useful for the quality of the funding programmes. it is based on a new focus on results and milestones that have to be achieved.,160
grok_38335de5ffacf212,grok,eve,neutral,en,h_voxpopuli_81859d6485c6,formal,,,we want the free flow of data to be the fifth freedom in europe.,64
grok_3699719627e1eca7,grok,ara,neutral,en,h_emilia_df4dda5e4f4e,conversational,,,"Uhm, to drop off, uh, and to sign off, then, then, uhm, that's okay. But I might suggest that we go for another 10, 10 or 15 minutes, just because we're kind of getting right into, right into the conversation.",209
grok_ab41acd7d81a5716,grok,rex,neutral,en,h_emilia_7fecb92dcb68,conversational,,,"Actually, we've had Adam Gibson on the show before to explain TLS Notary, so. Yeaah.",84
grok_08a7dbc26a588ac6,grok,sal,neutral,en,h_peoples_speech_462435a824be,procedural,,,joel samuel's moderator of the event and an attorney and former general counsel of the state executive office of elder affairs spoke about the friends of belmont coa and their role in the community,197
grok_5966a2d00134acc3,grok,leo,neutral,en,h_emilia_68d27e749652,conversational,,,New queens are raised and the hive may swarm as soon as the queen cells are capped and before the new virgin queens emerge from their queen cells,145
grok_4b01a6e75d61aff8,grok,eve,slow,en,h_common_voice_0a34e47ad5c6,read,0.8,,Captain Fairchild noted that there was no fresh water available on these islands.,81
grok_927317a77641dc44,grok,ara,neutral,en,h_common_voice_db70acd211c4,read,,,He played three One Day Internationals but no Test matches for the West Indies.,79
grok_cd1956b797c6cb3e,grok,rex,neutral,en,h_common_voice_7bf86d084bdb,read,,,"When the band realized their roadie's ability, he was offered the position of keyboardist.",90
grok_23c0f11c364e2fe6,grok,sal,fast,en,h_emilia_e3dd9a1e6ce3,conversational,1.3,,"But if you recog- if I'm saying these words and you're like, oh my GM does-",75
grok_67f7a9f9fc6a8e3d,grok,leo,neutral,en,h_peoples_speech_ba5d917deeb1,procedural,,,and i do think if my memory's even in the ballpark we need to pass something,76
grok_ffebaba9acc92aff,grok,eve,loud,en,cur_sho_008,shout,,,<loud>Hey! That's my bike! Somebody stop that guy!</loud>,57
grok_23ffa047cba9458f,grok,ara,neutral,en,h_common_voice_67875590844c,read,,,"Today, ""Closer"" is widely recognised as a defining release of the post-punk era.",80
grok_d4d47bb571e3b9ee,grok,rex,soft,en,cur_emo_028,emotional,,,<soft>Don't you walk away from me while I'm talking to you.</soft>,66
grok_809e04a69d30ed9f,grok,sal,neutral,en,h_peoples_speech_da6f4f8bdf14,procedural,,,as you know that mayor proposed presented his proposed two thousand and thirteen budget yesterday and everybody has a package,125
grok_e4c9b558948b4db0,grok,leo,neutral,en,h_peoples_speech_0b841a7e28bf,procedural,,,so apple still has another venue in which to pursue exactly the same claim,74
grok_f8f5b606d531a3a1,grok,eve,whisper,en,h_common_voice_fde5e3adb4cc,read,,,"<whisper>Canada more than ever welcomed American investments during ""the stagflation"" that hurt both nations.</whisper>",119
grok_f9452effa19e8765,grok,ara,neutral,en,cur_num_018,numbers,,,"Dosage is 200 milligrams twice daily for 10 days, with food, not exceeding 1.2 grams per day.",93
grok_44c7cb7c1f6ebebe,grok,rex,neutral,en,h_voxpopuli_8698087ba2ef,formal,,,hungary is among them now of course in the spirit of democracy,62
grok_ff12df0e2b30cbe1,grok,sal,slow,en,h_common_voice_699f672986f2,read,0.8,,"Because she is diabetic, a low-carbohydrate diet is recommended.",64
grok_489da1ae76135545,grok,leo,neutral,en,h_voxpopuli_3d115f6ecbf9,formal,,,is convinced that further promotion of the idea of common purchasing of energy raw materials by member states is needed in the context of growing competition for resources and existing producer monopolies'.,206
grok_1cbbfb86227b724a,grok,eve,neutral,en,h_emilia_4c6dc648c52e,conversational,,,"Uh, you know, the process started in 2007, 2006, uh, and then the first Constituent Assembly was elected in May 2008.",117
grok_81f954401a919f2d,grok,ara,neutral,en,h_peoples_speech_6c0dee4c7d56,procedural,,,i just wanna say there is kind of a feeling in the community,60
grok_da41d767b011ba92,grok,rex,neutral,en,h_common_voice_b4217548a150,read,,,The mixture will produce a chlorine solution of approximately five hundred milligrams per liter.,96
grok_50b298fedb129d04,grok,sal,neutral,en,h_common_voice_09f11ac1b20c,read,,,There was also an increased focus on monastic institutions in Nyingma.,70
grok_4d88e5275cee7508,grok,leo,neutral,en,h_common_voice_8b3af7c09523,read,,,"The realm of Molag Bal, Coldharbour, also appears in ""The Elder Scrolls Online"".",80
grok_0551fd334727bc34,grok,eve,neutral,en,h_peoples_speech_580d5311b8f8,procedural,,,well i did not object to any of the exhibits that he submitted to the court,75
grok_8ec69fd521e6f6d4,grok,ara,whisper,en,h_common_voice_d28eed95b2da,read,,,<whisper>Los Bucaneros disbanded not long after the title loss.</whisper>,73
grok_b2a3dbf91311ac93,grok,rex,slow,en,h_common_voice_a4b79b5f3148,read,0.8,,He believed that the stark dichotomies of conceptualism were misleading.,72
grok_17edd551143107d3,grok,sal,neutral,en,h_emilia_d8a9a4641e63,conversational,,,The success rate drops from in person to synchronous to asynchronous.,69
grok_308bd93b47bd67ea,grok,leo,neutral,en,h_common_voice_ea6b48b00317,read,,,It's an ill wind that blows no-one some good.,45
grok_e32ab7e3fb00d97f,grok,eve,neutral,en,h_common_voice_2f6f67627943,read,,,Dolly was the first clone produced from a cell taken from an adult mammal.,74
grok_2f0e31d62f377ef5,grok,ara,neutral,en,h_common_voice_ceb5da2b7771,read,,,"Moonlight, darkness, dawn, sunrise, day.",40
grok_e0109462a73c1849,grok,rex,neutral,en,h_voxpopuli_c7cc2b3f3036,formal,,,and he told at that time georgia today about stage tomorrow ukraine tomorrow sorry about it's after tomorrow at next step poland now we are one step,148
grok_3d84d10404d46941,grok,sal,neutral,en,h_emilia_7b747c68f8da,conversational,,,"So for example here catch expr2 plus message, so the catch returns 0 for okay and then 1",88
grok_fa85c9a7315d196e,grok,leo,whisper,en,h_common_voice_8d46d3ad261b,read,,,"<whisper>It grows along the borders of lakes, ponds and streams and in marshes.</whisper>",89
grok_4633ee640a2f2d4c,grok,eve,fast,en,h_emilia_526a11446168,conversational,1.3,,Likewise the angel Moroni first lived in a pre-Columbian American civilization as the 5th century prophet warrior named Moroni,126
grok_c5cae05469cdfb43,grok,ara,neutral,en,h_peoples_speech_77400db811a5,procedural,,,the total cost of a burial with the plot for a municipal cemetery is ten thousand to twelve thousand,100
grok_e87ab6ac20173ff0,grok,rex,neutral,en,h_peoples_speech_b5dae021e6f3,procedural,,,in the last two weeks alone there were forty three reported cases,65
grok_077d8b6664fe0af6,grok,sal,neutral,en,h_peoples_speech_6379970d93be,procedural,,,so for any rock that we look at on mars we might look at it do six or seven experiments based on a combination of the results that came from mars but also the results that came from earth,187
grok_7ba3cbeca53931f5,grok,leo,neutral,en,h_peoples_speech_27f089d5f609,procedural,,,and then out of that comes whatever meyerjensen proves on a quantum meruit basis,80
grok_29d945d8fea39713,grok,eve,slow,en,h_common_voice_66b1042f202e,read,0.8,,"The park, which is Virginia's most visited state park, is nestled in Virginia Beach.",84
grok_93547f66dda384be,grok,ara,neutral,en,cur_twi_002,dense,,,"The sixth sick sheikh's sixth sheep is sick, said the Swiss wristwatch specialist.",82
grok_eee15e0062baa664,grok,rex,neutral,en,h_voxpopuli_925bac4e5525,formal,,,efficiency is important but we also must spend to percentages.,62
grok_d7be8305ee59274a,grok,sal,neutral,en,h_voxpopuli_2f3b3e41cce9,formal,,,that's why i think we need to be very constructive and careful in our criticism.,80
grok_a9bc4e72af207524,grok,leo,neutral,en,h_peoples_speech_6f63ebb10117,procedural,,,there many aspects of the behavior of materials on mars that are different to earth,83
grok_47882ed4062d421a,grok,eve,neutral,en,h_common_voice_4e14a4d2a171,read,,,On the contrary reaching the summit by mountain bike requires good skills.,74
grok_93fb406af0889b63,grok,ara,neutral,en,h_common_voice_19c572ef30bd,read,,,Mangum started his collegiate career at Ole Miss before transferring to Southern Mississippi.,93
grok_72e489b27db4c1ce,grok,rex,neutral,en,h_voxpopuli_d83b8b0aed48,formal,,,and i hope very much that they will successfully conclude all the negotiations and and can become part of the european union very soon thank you very much thanks and nick,170
grok_dcbe9ee161333d71,grok,sal,neutral,en,h_peoples_speech_c5b5b817f6fe,procedural,,,they made statements such as no one would want to tear down our house which might be the case but it's not relevant to the appeal he said,137
grok_cc8fb4f57e3be55f,grok,leo,neutral,en,h_common_voice_2e44297ab819,read,,,This airport is owned by the Commonwealth of Kentucky.,54
grok_27023f8bbc42de03,grok,eve,whisper,en,h_common_voice_0a4eab32fece,read,,,<whisper>The enlightenment and passing of the Buddha also occurred during the Taurus full moon.</whisper>,105
grok_23408407be3005e5,grok,ara,slow,en,h_common_voice_8882fda1bc41,read,0.8,,Port is a strong wine with a smoky taste.,41
grok_7ba82c3aa6c07cb7,grok,rex,neutral,en,h_common_voice_db7636249726,read,,,"At each character position numbers precede letters and ""vowels are never used"".",79
grok_addb68c7ec509540,grok,sal,neutral,en,h_common_voice_7fc7cd49a6a6,read,,,The Slavic immigrants came to Bohemia with excellent cigar-making skills.,73
grok_abcacb9cb66ea339,grok,leo,neutral,en,h_voxpopuli_31439184da88,formal,,,what europe needs is a closer integration in intelligence and law enforcement.,78
grok_4a6a98645aeb8c0b,grok,eve,neutral,en,h_emilia_3b8d8da8a413,conversational,,,"Baha'u'llah, the Bab, and backquote Abdul Baha wrote many prayers for general use, and some for specific occasions, including for unity, detachment, spiritual upliftment, and healing among others",195
grok_7602827ad0d17e1b,grok,ara,neutral,en,h_emilia_afd41e36afbc,conversational,,,"So here we've looked at basically these, we correlated the data we generated for this protein across these four visits and we see that, you know, the protein is pretty, uh, the measurement is pretty stable over time.",216
grok_ca8ed14615f50399,grok,rex,neutral,en,h_voxpopuli_19b95d84e90c,formal,,,we are concerned about the independence of the judiciary a key element of every democracy.,90
grok_8a57c1a0e60a2026,grok,sal,neutral,en,h_emilia_c0fd46532aed,conversational,,,With this comes a question of what specific summary statistics do we need to visualize? We will explore that in the coming slides.,130
grok_d351841b908eabaa,grok,leo,neutral,en,h_common_voice_802b968d46f5,read,,,"The individual institutions are structured similar to other universities, particularly Irish ones.",98
grok_1fbb2510adacdb58,grok,eve,whisper,en,h_common_voice_aa913235e9b9,read,,,<whisper>The cringe levels were almost unbearable.</whisper>,60
grok_4970fca8749e007f,grok,ara,slow,en,h_common_voice_f67ff64b4ebb,read,0.8,,It is also related to the theory of Lie groups and Lie algebras.,64
grok_bfe9b62344543574,grok,rex,fast,en,h_emilia_b17e020dd04b,conversational,1.3,,"In contrast to all these ant species, and despite their enormous diversity of prey, doryless ants rarely consume termites.Ants are not the only invertebrates that perform raids",176
grok_1e84cfc1831b90d0,grok,sal,neutral,en,h_emilia_28756542da2f,conversational,,,"On 28 March 2009, Thai Airways discontinued all domestic flights from Don Muang",79
grok_e4dcdea67e1d6ade,grok,leo,neutral,en,h_common_voice_d60e8269f5ee,read,,,Their music makes use of thrash metal riffing and heavy hardcore stylised breakdowns.,85
grok_fbbd39335a4ac2ee,grok,eve,neutral,en,h_common_voice_44996e539c53,read,,,Promise you'll never lie the way Snoopy did.,44
grok_87f8a4472afb7e6b,grok,ara,neutral,en,h_common_voice_8fb7c52c2cd1,read,,,"The episode ""Father's Day"" depicts two younger versions of Jackie also played by Coduri.",88
grok_7d79c9c82d94c980,grok,rex,neutral,en,h_emilia_16e40a7e3358,conversational,,,"Yes, you see that 9000C? Right, the Juki Corporation, still made in China. Still made in China, if you could see that tiny.",123
grok_1786bfe96a616451,grok,sal,whisper,en,h_common_voice_c285f9848600,read,,,<whisper>The university draws students from across Sudan to study there.</whisper>,82
grok_337c5a8e9fa93217,grok,leo,tags_native,en,cur_tag_011,grok_tags,,,"<pitch_high>And then the little mouse said, not me!</pitch_high> [pause] <pitch_low>But the old bear knew better.</pitch_low>",125
grok_99560328bb0d25f2,grok,eve,slow,en,h_common_voice_31c3f70c93a2,read,0.8,,Francis was later fined by the club and the Football Association for his actions.,81
grok_2792287e8622575b,grok,ara,neutral,en,h_common_voice_846ec9d69437,read,,,"When the directors find out, they fire Amelia.",46
grok_451837105e540b45,grok,rex,neutral,en,cur_num_011,numbers,,,"Quarterly revenue grew 23.7 percent year over year, reaching 4.2 billion dollars.",81
grok_b5448af2f7939546,grok,sal,neutral,en,h_emilia_07f3a5751e7c,conversational,,,"And so just as a community member, I've been really interested in trying to get more involved in how to continue.",113
grok_01df7860f28c9471,grok,leo,fast,en,h_emilia_dc78ceb098b3,conversational,1.3,,The year 1724 in science and technology involved some significant events,72
grok_a40059c4199ce9b8,grok,eve,neutral,en,h_emilia_1b40f83a54de,conversational,,,"Uhm, and it helps you, the coveredcalifornia.com marketplace has a shopping compare tool. You can kind of, you can plug in your income. And, uhm, if you're not eligible for Medi-Cal, it will kind of give you a sense of what option health care.",243
grok_336fd49dfe337e43,grok,ara,neutral,en,h_common_voice_39754f9f8d3f,read,,,Warriors possess no additional abilities.,41
grok_dcb7c43d07c393cd,grok,rex,neutral,en,h_peoples_speech_d2ade18d0ee6,procedural,,,and in the congress we have people who share your view or others who share your view that we should pass it,107
grok_9db50ebd40c799b4,grok,sal,neutral,en,h_common_voice_2b16d3dc418a,read,,,The station is between Wan Chai and Tin Hau stations on the Island Line.,72
grok_a542b4f71cb08f3d,grok,leo,whisper,en,h_common_voice_6ca01271b9ba,read,,,<whisper>It is religiously accredited by the Adventist Accrediting Association.</whisper>,89
grok_cdce3b38b0498bdf,grok,eve,neutral,en,h_emilia_63230e3bd01d,conversational,,,"It was an incredible app that they did. It was beautiful, slick, well done. Uhm, and so they put it up and it went live in the App Store, went immediately to number one that year. Uhm, did an incredible job.",207
grok_07f6ea6ea9dc858f,grok,ara,slow,en,h_common_voice_b2e33f1468b6,read,0.8,,This proof completed a programme initiated and largely developed by Alexander Grothendieck.,91
grok_84933e65c6fe66f3,grok,rex,neutral,en,h_common_voice_ec54fa554417,read,,,"In exchange for freeing her, Kaguya promises to grant Kagura her eternal freedom.",81
grok_a1bcb4b637d7dc29,grok,sal,neutral,en,h_emilia_51bb9c1c819c,conversational,,,"The program succeeded in eliminating malaria only in areas with, ""...high socioeconomic status, well-organized healthcare systems, and relatively less intensive or seasonal malaria transmission.""",195
grok_f9bdbe5d3134cf88,grok,leo,neutral,en,h_common_voice_ab125abfee52,read,,,The internal walls are then removed thus forming a reservoir.,61
grok_b189850f5583503c,grok,eve,fast,en,h_emilia_d0abff6ec19e,conversational,1.3,,"Once Claudio opens himself up to the, to the possibility, once he listens to Don John just even saying, come with me, I'll take you to.",135
grok_2f2c5d2b0709bcb3,grok,ara,neutral,en,h_common_voice_0e99deb455e2,read,,,The British later intervened and demanded compensation from the United States for the occupation.,97
grok_84a15397ba26ccc1,grok,rex,neutral,en,h_peoples_speech_75a383481c27,procedural,,,it's making people feel a little sicker she said she's seen more patients this year then at the same time last year,115
grok_aa62500e944b0463,grok,sal,whisper,en,h_common_voice_b92ad87f6cee,read,,,<whisper>Butler tranquilizes Holly with a hypodermic dart gun.</whisper>,72
grok_be1e59fe59939edc,grok,leo,slow,en,h_common_voice_1afc86c236a1,read,0.8,,Kathleen loves to dress up like a princess.,43
grok_20d04a946675b4b9,grok,eve,neutral,en,h_emilia_d9993bfa8159,conversational,,,Literally like ask yourself. So zero in on it in your body and ask it. What do you need? And listen for the first answer that pops in your mind.,144
grok_406be5afaf30dccb,grok,ara,loud,en,cur_sho_015,shout,,,<loud>Everybody freeze! Nobody touches the evidence until forensics arrives!</loud>,83
