request_id,provider,voice,mode,language,text_id,register,speed,instructions,text,est_chars
openai_d6baf94f78fc820e,openai,shimmer,neutral,en,h_emilia_23755a13b9aa,conversational,,,"Mike, I debated asking this question at all because I feel like, uh, there can only really be one answer on, on this, during this discussion, but uhm, do you have a favorite football team?",188
openai_b19406d50fecfcd6,openai,verse,neutral,en,h_emilia_dc78ceb098b3,conversational,,,The year 1724 in science and technology involved some significant events,72
openai_5b1a96eefcf8aaa8,openai,marin,neutral,en,h_voxpopuli_962e56478d81,formal,,,it therefore threatens to give investors an extra reason not to buy europe's securities or transact with its institutions at a time when it can ill afford to drive away economic activity.,187
openai_7fb9252a7b0314b0,openai,cedar,anchor,en,h_voxpopuli_880271595af5,formal,,"Deliver this as a composed, professional news anchor.",ever since then to better have been under the control of beijing the traditional the traditional but tobe,105
openai_908a8e77414bc33e,openai,alloy,neutral,en,h_voxpopuli_d48cbc72083f,formal,,,what i want to do with this copyright reform is to combine responsibility and freedom and that is the balanced approach.,120
openai_19445064fd0769d2,openai,ash,neutral,en,h_peoples_speech_7a8e40bfa8f8,procedural,,,mr gauld are you aware of that issue at all mr gauld is a new employee and actually we're kind of all going through this together,129
openai_afa9410022e76c2b,openai,ballad,neutral,en,h_common_voice_2a9c9c369b39,read,,,"Similar parties were formed in the Netherlands, Bulgaria and Britain.",69
openai_475486ec4a5beb8f,openai,coral,neutral,en,h_common_voice_6491a22e20b9,read,,,The brickwork is laid in stretcher courses through most of the house.,69
openai_9130afe5af3d6b0e,openai,echo,excited,en,h_emilia_fa1711564b2b,conversational,,"Speak with excited, fast-paced energy, like sharing thrilling news.",The earlier Soyuz 11A511 was the first attempt at creating a standardized R7 core in place of the numerous variations that had been used up to 1966,147
openai_894fde071ae7703d,openai,fable,tired,en,h_emilia_766bc89402f2,conversational,,"Sound exhausted and flat, with low energy and frequent small pauses.","You also participate in the dance troupe, is that right?",56
openai_6de3d0411ed332eb,openai,nova,tired,en,h_common_voice_9abfc3258409,read,,"Sound exhausted and flat, with low energy and frequent small pauses.","The route begins on the Valley Way, which brings hikers to the Madison Hut.",75
openai_0c09c7fbb58b3604,openai,onyx,storyteller,en,h_common_voice_da1c29c8d52d,read,,"Use a warm, slow, expressive storytelling voice.",He was first commanding officer of the Sri Lanka Army Medical Corps.,68
openai_d59c6dfa0941a09d,openai,sage,neutral,en,h_common_voice_ba40e3aae44a,read,,,Formal rose gardens line the eastern and southern sides.,56
openai_f38d174f31ae86ae,openai,shimmer,neutral,en,h_emilia_e3dd9a1e6ce3,conversational,,,"But if you recog- if I'm saying these words and you're like, oh my GM does-",75
openai_e84ee8fa7b08596b,openai,verse,neutral,en,h_common_voice_11f14be83a45,read,,,Who is the blonde girl with the red skirt?,42
openai_51d2af6acde79b0d,openai,marin,neutral,en,h_voxpopuli_699bb9f8d702,formal,,,finally other member states do exactly the same thing systematic pool,69
openai_d27fa2d19dc78aae,openai,cedar,anchor,en,h_voxpopuli_ea3e2a4a5da7,formal,,"Deliver this as a composed, professional news anchor.",solidarity and volunteering are values that i as a social democrat and human being strongly support. i honestly thank and extend my gratitude to everyone who selflessly helps fellow people and the communities.,209
openai_2098bf2fe6457618,openai,alloy,tired,en,h_common_voice_347353c1383e,read,,"Sound exhausted and flat, with low energy and frequent small pauses.",Wasn't there a command line client for ordering pizza somewhere?,64
openai_ebe69228a55c7925,openai,ash,storyteller,en,h_common_voice_b12dd81cd595,read,,"Use a warm, slow, expressive storytelling voice.","The more you read, the better you will be understood.",53
openai_6d415704f93bef7c,openai,ballad,whisper,en,cur_whi_006,whisper,,"Whisper very softly, as if telling a secret late at night.",The library closes in ten minutes. We need to find that reference now.,70
openai_fd6117bd407aa259,openai,coral,neutral,en,h_common_voice_215de265a0d0,read,,,The rocket propelled fire arrow appeared later.,47
openai_d646a0332afe48ab,openai,echo,neutral,en,h_common_voice_130917415b23,read,,,The club is always looking for new players to compete in local leagues.,71
openai_e96a708669b5d738,openai,fable,anchor,en,h_peoples_speech_6123b4b6d412,procedural,,"Deliver this as a composed, professional news anchor.",carol corey will report when he found out from the mayor here,61
openai_4334277843427435,openai,nova,tired,en,h_common_voice_1e3d6cf9c1e0,read,,"Sound exhausted and flat, with low energy and frequent small pauses.","The proposal came under criticism of European Federation of Journalists, and Russian government.",96
openai_e5aaac956de94d7f,openai,onyx,storyteller,en,h_common_voice_3d1fa2c05646,read,,"Use a warm, slow, expressive storytelling voice.","The ticket office, on the 'up' side, is situated in the substantial station building.",85
openai_1032a69f3dc248d8,openai,sage,neutral,en,h_emilia_f8b1fc63a7db,conversational,,,Successive atoms become smaller because they are filling orbits of,66
openai_5ca01f9cd490794f,openai,shimmer,neutral,en,h_common_voice_f2855ea124cc,read,,,Volkswagen vehicles built off different platforms have carried the Polo name plate.,83
openai_69895c2e36947c49,openai,verse,excited,en,cur_sho_004,shout,,"Speak with excited, fast-paced energy, like sharing thrilling news.",Last call for the number nine bus! Doors are closing!,53
openai_0f8fa16f160657a7,openai,marin,excited,en,h_emilia_6178c168f564,conversational,,"Speak with excited, fast-paced energy, like sharing thrilling news.",The additional costs of those first carbon capture and disposal plants.,71
openai_a0db18b9a320c2c7,openai,cedar,tired,en,h_emilia_8235e17a8b6c,conversational,,"Sound exhausted and flat, with low energy and frequent small pauses.","They were quick to adopt quilted cotton armor based upon that used by their native opponents, and commonly combined this with the use of a simple metal war hat.",160
openai_6f392a0cb7f051d6,openai,alloy,neutral,en,h_voxpopuli_2e4ecdeb964d,formal,,,this clearly shows that we need a stronger we need a stronger position we need the power to cod aside,101
openai_8d1465d37c4af29e,openai,ash,neutral,en,h_voxpopuli_af07957744f2,formal,,,and as well is wrong to blame others they want to destroy the euro no one wants to destroy the euro here,104
openai_dc737fecf93ba083,openai,ballad,tired,en,cur_dis_007,disfluent,,"Sound exhausted and flat, with low energy and frequent small pauses.","We should probably, I don't know, maybe ask someone who actually, like, knows tax law?",86
openai_9778306bf9e12433,openai,coral,anchor,en,h_voxpopuli_cf0c01a8cc2e,formal,,"Deliver this as a composed, professional news anchor.",and a digital euro is the best answer to private initiatives such as libra. let's take a look at our global neighbours china japan or switzerland.,146
openai_fca0526bb22da770,openai,echo,neutral,en,h_common_voice_f1f090d499a3,read,,,"Phil, will you take a stance on this matter?",44
openai_407409c297635148,openai,fable,excited,en,cur_sho_007,shout,,"Speak with excited, fast-paced energy, like sharing thrilling news.",And the crowd goes absolutely wild as she crosses the finish line!,66
openai_d6d9473ce91f70d2,openai,nova,tired,en,h_common_voice_6e504b80ddb0,read,,"Sound exhausted and flat, with low energy and frequent small pauses.",It includes the unincorporated communities of Jacksville and Moores Corners.,76
openai_05a68695ec8aee09,openai,onyx,neutral,en,h_voxpopuli_f5dcb04c0b5f,formal,,,i was here just less than five weeks ago on seventeen september and in this short period of time the number of cases has almost doubled.,136
openai_0263a3eaa82a7e0f,openai,sage,neutral,en,h_emilia_e9d669a592f1,conversational,,,"You know, what's intuitive is, you know, uh, uh, I work my way in, I do good, and I, you know, I earn my way in, because that's how it works in the world.",154
openai_b3f5793faea52cf6,openai,shimmer,neutral,en,cur_num_018,numbers,,,"Dosage is 200 milligrams twice daily for 10 days, with food, not exceeding 1.2 grams per day.",93
openai_e4a02b13e122504f,openai,verse,storyteller,en,h_common_voice_15691778d8e5,read,,"Use a warm, slow, expressive storytelling voice.",His two eldest sons were killed in action in the Second World War.,66
openai_5ef89b48a39108f0,openai,marin,neutral,en,h_common_voice_9e55bdc846e1,read,,,Rosa is placed in solitary confinement at Bellevue Mental Hospital.,67
openai_98a235c0f423deae,openai,cedar,neutral,en,h_emilia_758886a7c5f3,conversational,,,"Uhm, we remain in constant contact with people.",47
openai_1e1201a8238600f4,openai,alloy,excited,en,h_emilia_1b40f83a54de,conversational,,"Speak with excited, fast-paced energy, like sharing thrilling news.","Uhm, and it helps you, the coveredcalifornia.com marketplace has a shopping compare tool. You can kind of, you can plug in your income. And, uhm, if you're not eligible for Medi-Cal, it will kind of give you a sense of what option health care.",243
openai_fc25bae572ccc199,openai,ash,neutral,en,h_voxpopuli_5681cea8f724,formal,,,then we as a parliament could take our responsibility and quickly vote through these measures because they will need to take effect on one january.,147
openai_773638bed0269cae,openai,ballad,tired,en,h_emilia_c99092c9053c,conversational,,"Sound exhausted and flat, with low energy and frequent small pauses.","Yeah, let's do that. Let's put Happy New Year's here. Not gonna hurt anything, right?",85
openai_6a7b839194103b40,openai,coral,support,en,h_peoples_speech_4829597daa40,procedural,,"Sound like a cheerful, friendly customer support agent.",for what purpose does the gentlemen from missouri rise without objection gentleman's recognized,95
openai_04023e1e6abb739d,openai,echo,neutral,en,h_emilia_1f6006433db4,conversational,,,"Out of a hun- on a hundred point scale, we scored an eight. Uh, yeaah.",70
openai_6ddf40c6fd13ad09,openai,fable,neutral,en,h_peoples_speech_1bf5f2bb0b72,procedural,,,i agree with that and that's why so if the judge makes an error they should wave their quantum meruit,101
openai_9529b97f73e73560,openai,nova,anchor,en,h_voxpopuli_0b29543ece63,formal,,"Deliver this as a composed, professional news anchor.",and let's send a strong signal to the vietnamese government to improve the devastating human rights situation before we seal the deal we signed the deal not after we signed the deal not after thank you,201
openai_f4490d17a82d89c5,openai,onyx,neutral,en,h_common_voice_3af5e71fce1d,read,,,"For better physical understanding, let's first recap where the pivot point is.",78
openai_5400d1a3e2b09561,openai,sage,neutral,en,h_peoples_speech_b3c3997ba429,procedural,,,the state asked him asked the complainant some very vague questions and there was a flurry of dates and allegations that tie him to specific dates to the indictment,164
openai_3fb85b931c7bd175,openai,shimmer,tired,en,h_common_voice_f97d14808300,read,,"Sound exhausted and flat, with low energy and frequent small pauses.",It is also used to emulate sounds generated by obsolete electronic equipment.,77
openai_c09efd677c95f900,openai,verse,storyteller,en,h_common_voice_17dac6c8afd2,read,,"Use a warm, slow, expressive storytelling voice.",Robin van Roon also joined them after a while.,46
openai_ee04fd2244f42d75,openai,marin,neutral,en,h_voxpopuli_3d115f6ecbf9,formal,,,is convinced that further promotion of the idea of common purchasing of energy raw materials by member states is needed in the context of growing competition for resources and existing producer monopolies'.,206
openai_bd58514d1a300f52,openai,cedar,neutral,en,h_emilia_0254b03323e7,conversational,,,"Sure, and then uhm, that's Jagat? Yes. Go right ahead, Jagat.",61
openai_da31343c669719a5,openai,alloy,anchor,en,cur_num_005,numbers,,"Deliver this as a composed, professional news anchor.","Take Interstate 95 South for 12.4 miles, then exit 23B toward Route 1.",70
openai_7f4a4e7ccf38be50,openai,ash,neutral,en,h_voxpopuli_6c009eb25831,formal,,,this modernday form of slavery is on the rise and the eu has given the perpetrators a helping hand by not allowing member states to control their own borders and check criminal backgrounds the eu is enabling this crime to escalate.,231
openai_4cfdd50f0df9ad18,openai,ballad,excited,en,h_emilia_06567ab98263,conversational,,"Speak with excited, fast-paced energy, like sharing thrilling news.","And the team in Katmandu said, hey, we have a problem. We don't have access to mine shirts.",91
openai_07929f5ebcc6616e,openai,coral,neutral,en,h_common_voice_8306d7c04fda,read,,,This leads Batman and Gordon to conclude that Dent was Holiday since the beginning.,83
openai_a3561be58b0f02e5,openai,echo,neutral,en,h_common_voice_988d113c4a9e,read,,,"Thanks to the exhaust turbo charger, we could double the engine torque.",71
openai_3993173c382c2f75,openai,fable,anchor,en,h_voxpopuli_cc9271107b9d,formal,,"Deliver this as a composed, professional news anchor.",today europe is free and reunited and i want to thank this house and each and every one who dared to speak out at that time for truth and freedom.,146
openai_560a3791feddb444,openai,nova,anchor,en,h_peoples_speech_102bd07d066f,procedural,,"Deliver this as a composed, professional news anchor.",what that shows is that he looked at the evidence as to each count and determined whether defendant was guilty or not,117
openai_cf97a7b90408019f,openai,onyx,tired,en,h_emilia_aa70c0ab35b6,conversational,,"Sound exhausted and flat, with low energy and frequent small pauses.","I'd like to talk to you now just about section headings. As you may have noticed, Moodle has",92
openai_4a3cf12be6b89990,openai,sage,tired,en,h_common_voice_bb1d05ffbe69,read,,"Sound exhausted and flat, with low energy and frequent small pauses.","Female and juvenile plumages are similar, but duller and less streaked.",71
openai_3f4234374e027710,openai,shimmer,support,en,h_peoples_speech_951a466d4606,procedural,,"Sound like a cheerful, friendly customer support agent.",so students can stay after school and participate in drama or theater or sports or whatever,91
openai_5962b2c30623fd3a,openai,verse,neutral,en,h_peoples_speech_ec3d9a8b377b,procedural,,,i get the feeling when i hear folks talk that the government comes in the idea isn't to fix it it's to fine you,111
openai_d4a2a89cb204840d,openai,marin,storyteller,en,h_common_voice_2ffae25dea92,read,,"Use a warm, slow, expressive storytelling voice.",There is a left turn for Tollerton and goes through Tollerton Forest.,69
openai_c95b0bb517db1dce,openai,cedar,neutral,en,h_peoples_speech_61ac80454ed5,procedural,,,an affidavit which authenticated those exhibits and they were provided to the court,83
openai_6823d135101ddc1f,openai,alloy,neutral,en,h_common_voice_f4aaca62d05d,read,,,"A realisation hits and he exclaims, I see!",42
openai_716967a8e6b85a0e,openai,ash,neutral,en,h_voxpopuli_93b007fad641,formal,,,now the issue where we differ and the certain observation comes to the point where we are today in fact we all know,115
openai_6cec6cf9af9fdb0e,openai,ballad,neutral,en,h_voxpopuli_214260f13e3b,formal,,,the objective is to contribute to the preparation of the eu priorities for the united nations general assembly session each autumn which the council normally adopts in july.,173
openai_824dba665e0a7016,openai,coral,anchor,en,h_voxpopuli_6a490218956b,formal,,"Deliver this as a composed, professional news anchor.",thank you modern president i assume the nowadays behavior of actually is one be any limits,90
openai_bc454ec5a9a720e6,openai,echo,neutral,en,h_emilia_cc69ea9cf3cb,conversational,,,Its territory included some of the most industrialized regions of the former Austria-Hungary,92
openai_ac581e026a1ccc6f,openai,fable,neutral,en,h_common_voice_c99b1dedb6bc,read,,,President Nicolas Maduro condemned the protest actions.,55
openai_f0f794f33fe090f0,openai,nova,tired,en,h_common_voice_6ec357b82ed7,read,,"Sound exhausted and flat, with low energy and frequent small pauses.",In the fall the leaves turn many shades of orange and yellow.,61
openai_5b6bdcf975bdc11f,openai,onyx,storyteller,en,h_common_voice_cc46aea6286d,read,,"Use a warm, slow, expressive storytelling voice.",The album was released in multiple versions.,44
openai_9eaaf6e0041a8b6e,openai,sage,neutral,en,h_emilia_52dbab03bce3,conversational,,,"Wow, those do look awesome. Those look awesome.",47
openai_6b61f72f5005b10c,openai,shimmer,anchor,en,h_peoples_speech_b3283529b221,procedural,,"Deliver this as a composed, professional news anchor.",so we give them all the instructions they need and meet them there if they want to,82
openai_5547bc6fbb5cfd28,openai,verse,neutral,en,h_common_voice_4ce9f5bd1988,read,,,Three-phase alternating current is an efficient way of transmitting energy.,75
openai_d18db41091854bed,openai,marin,excited,en,h_emilia_5eaf3be9665e,conversational,,"Speak with excited, fast-paced energy, like sharing thrilling news.","There can be many different answers to prayer, just as there are many ways to interpret an answer to a question if there in fact comes an answer",144
openai_95e1b7d88c0ab09a,openai,cedar,neutral,en,h_common_voice_1d1c4dd4c9a0,read,,,An uncredited Jim Hutton appears briefly as the principal of a competing school.,80
openai_06ef74fffafed0c2,openai,alloy,support,en,h_peoples_speech_4cf1ba28db82,procedural,,"Sound like a cheerful, friendly customer support agent.",so what we're growing here now includes some of elmer swensen's grapes and some of the university of minnesota grapes but what changed to get back to your original question fifteen years ago was the availability of these new grape varieties that are adapted to this climate yeah,278
openai_e68ad3760f01a9bd,openai,ash,tired,en,h_emilia_2351340646e5,conversational,,"Sound exhausted and flat, with low energy and frequent small pauses.","The heat can also be used for industrial process applications or as an energy input for other uses such as cooling equipment.In many warmer climates, a solar heating system can provide a very high percentage – 50 to 75 percent – of domestic hot water energy.",258
openai_f9a02ae9d21aa68b,openai,ballad,neutral,en,h_voxpopuli_4397232881df,formal,,,i must say that i am appalled by the homophobia that i have heard.,66
openai_c3fde11a22af3832,openai,coral,tired,en,h_common_voice_8f991be347ea,read,,"Sound exhausted and flat, with low energy and frequent small pauses.",After Mumbai it also break all records of Bhojpuri box office in Bihar.,71
openai_dc38fdca47037270,openai,echo,neutral,en,h_voxpopuli_4be8e0498f58,formal,,,this update will make it easier for law enforcement authorities to track funds transferred by criminals and terrorists.,119
openai_d4488da332f77724,openai,fable,storyteller,en,h_common_voice_349aa317d97f,read,,"Use a warm, slow, expressive storytelling voice.",The lava is usually rhyolitic and rich in silicates.,52
openai_db6151e55da6b6c5,openai,nova,neutral,en,h_common_voice_5de8e8d6d142,read,,,He has also been chief economist for Caixin Media Group.,56
openai_e7e9d5f73f684d89,openai,onyx,anchor,en,h_voxpopuli_a3aeba2ddc3b,formal,,"Deliver this as a composed, professional news anchor.",romania has made very good efforts very good achievements and progress in the last years but now it seems to waiver and i would really encourage the romania,156
openai_e43709ce7d2be195,openai,sage,neutral,en,h_peoples_speech_4f28e2077a9c,procedural,,,we have a bank that has such input into the overall town's success is a tribute to you mahoney said that the mission statement written when his journey started with the belmont savings bank in two thousand and ten was to be the most admired bank in the region,259
openai_cbe26059227e60bb,openai,shimmer,neutral,en,h_peoples_speech_d3507722bcf3,procedural,,,i asked i have on my right dana leavitt who's the assistant director of the senior center and to her right is social work intern named deborah sarah,148
openai_1d1e1eb8b2df9d7a,openai,verse,neutral,en,h_emilia_e80ae1674c84,conversational,,,And that's why we said that contact of course needed to do zero coming into this with the way that the map VO went down. It just seems like their map pool overall is a little too small coming into these best threes.,215
openai_04fd789c95af3710,openai,marin,excited,en,cur_emo_014,emotional,,"Speak with excited, fast-paced energy, like sharing thrilling news.",Every single morning I wake up and for two seconds I forget what happened.,74
openai_c494a36abb6d37c0,openai,cedar,neutral,en,h_emilia_ea9f6de646d4,conversational,,,"So let us look at the procedure, so before I go that in TCL pretty much like all the programming is developed as procedures.",124
openai_f0a8abb76057a6ab,openai,alloy,neutral,en,h_common_voice_0a34e47ad5c6,read,,,Captain Fairchild noted that there was no fresh water available on these islands.,81
openai_2f1f6a596c43590a,openai,ash,tired,en,h_common_voice_db70acd211c4,read,,"Sound exhausted and flat, with low energy and frequent small pauses.",He played three One Day Internationals but no Test matches for the West Indies.,79
openai_a8ef015f6ddc5c5c,openai,ballad,storyteller,en,h_common_voice_7bf86d084bdb,read,,"Use a warm, slow, expressive storytelling voice.","When the band realized their roadie's ability, he was offered the position of keyboardist.",90
openai_61029339ea96d350,openai,coral,excited,en,h_emilia_52a729d38336,conversational,,"Speak with excited, fast-paced energy, like sharing thrilling news.","At this conference, ministers from all WTO members launched the Doha Development Agenda",87
openai_21070eeb3990f3ce,openai,echo,neutral,en,h_voxpopuli_569d7398584e,formal,,,then there were two amendments adopted within the incorrect mff headings so they should be changed as follows amendment one thousand one hundred and fifty three preparatory action e platform for neighbourhood' should be included in heading one a and not heading.,262
openai_13aecb2c96bfb02a,openai,fable,angry,en,cur_emo_011,emotional,,"Speak with barely contained anger, tense and clipped.",You had one job. One. And now the whole project is ruined.,58
openai_7d9d3064f5c2e679,openai,nova,support,en,cur_num_008,numbers,,"Sound like a cheerful, friendly customer support agent.","Send the report to operations at example dot com by 5 p.m. Friday, copying H.R. and I.T.",88
openai_547fcbc97df0f911,openai,onyx,neutral,en,h_common_voice_c49d32c993d8,read,,,You need to recognize what you don't know,41
openai_b345c954b4a8e716,openai,sage,neutral,en,h_voxpopuli_526fe8b0e47d,formal,,,thank you mrs president i visited lebanon a few weeks ago where i also met with syria and refugees none of them expressed a week,128
openai_2613ccbc6d559997,openai,shimmer,anchor,en,h_voxpopuli_be4eba8d7be9,formal,,"Deliver this as a composed, professional news anchor.",it is necessary to strengthen the civil protection mechanism and resceu and make them more flexible faster and better coordinated with national civil protection bodies.,168
